Ticker,Date,Open,High,Low,Close,Volume
BID,26-12-2023,35702,35992,35289,35537,1163800
BID,25-12-2023,35124,35785,34711,35702,1287400
BID,22-12-2023,34545,35083,34215,35083,1258100
BID,21-12-2023,33802,34628,33802,34545,1136900
BID,20-12-2023,34628,34711,33719,34132,1024900
BID,19-12-2023,33884,34298,33512,34050,823300
BID,18-12-2023,33926,34298,33471,33884,678400
BID,15-12-2023,34256,34463,34091,34298,562000
BID,14-12-2023,34421,34545,34132,34380,779800
BID,13-12-2023,34628,34711,33554,34380,793400
BID,12-12-2023,34298,34752,34050,34628,956500
BID,11-12-2023,34711,34876,34174,34215,1589400
BID,08-12-2023,33554,34711,33554,34628,2406400
BID,07-12-2023,33347,33884,33058,33554,1955000
BID,06-12-2023,32769,33388,32562,33058,1157100
BID,05-12-2023,32893,32975,32562,32769,654400
BID,04-12-2023,32645,32893,32521,32893,791900
BID,01-12-2023,32149,32645,32107,32562,761100
BID,30-11-2023,32231,32645,32066,32107,726300
BID,29-11-2023,32231,32479,32149,32479,811800
BID,28-11-2023,32231,32231,31570,32107,833900
BID,27-11-2023,32012,32012,31389,31535,747600
BID,24-11-2023,31535,32012,31095,32012,811000
BID,23-11-2023,32269,32269,31535,31535,755300
BID,22-11-2023,32232,32269,31829,31975,738100
BID,21-11-2023,32049,32232,31535,32232,824200
BID,20-11-2023,30802,32159,30802,31645,809800
BID,17-11-2023,32269,32269,31205,31462,1209700
BID,16-11-2023,32452,32562,31865,32085,970300
BID,15-11-2023,31829,32379,31682,32379,1449200
BID,14-11-2023,30985,31865,30985,31535,1571600
BID,13-11-2023,30949,31315,30765,30875,473900
BID,10-11-2023,31095,31462,30875,30949,627400
BID,09-11-2023,31535,31645,31242,31425,756700
BID,08-11-2023,30545,31535,30472,31462,966700
BID,07-11-2023,30802,30802,30435,30655,531300
BID,06-11-2023,30545,30949,30509,30655,586900
BID,03-11-2023,30985,30985,30435,30435,563400
BID,02-11-2023,29959,30545,29775,30545,690200
BID,01-11-2023,29995,29995,29115,29335,419900
BID,31-10-2023,30069,30435,29482,29482,545000
BID,30-10-2023,30729,30729,30069,30069,607700
BID,27-10-2023,29739,30802,29482,30802,894500
BID,26-10-2023,29335,29995,28602,29739,1976000
BID,25-10-2023,30289,30509,29885,29885,741800
BID,24-10-2023,29445,30399,29445,30289,915400
